g3 0.00000,0.06098,-0.12195
e3 -16.55067,176.18097,-151.23711
a3 0.28955,0.05811,-0.97412
g3 0.06098,0.00000,0.00000
e3 -16.55037,176.18210,-151.23613
a3 0.27393,0.06445,-0.95752
g3 -0.06098,-0.18293,-0.06098
e3 -16.54877,176.17938,-151.23581
a3 0.29297,0.06787,-0.95410
g3 0.00000,0.00000,0.00000
e3 -16.55135,176.18048,-151.23621
a3 0.28662,0.06055,-0.96533
g3 -0.06098,-0.06098,0.06098
e3 -16.55152,176.18089,-151.23645
a3 0.28857,0.06494,-0.95166
g3 -0.06098,-0.06098,0.00000
e3 -16.55168,176.18143,-151.23552
a3 0.28857,0.06934,-0.96436
g3 0.06098,0.00000,-0.06098
e3 -16.54902,176.18277,-151.23460
a3 0.29395,0.07031,-0.96045
g3 -0.12195,-0.12195,-0.12195
e3 -16.55220,176.18304,-151.23425
a3 0.28711,0.06299,-0.95703
g3 0.06098,0.06098,-0.18293
e3 -16.55585,176.18022,-151.23183
a3 0.28516,0.06641,-0.96484
g3 0.06098,0.00000,-0.12195
e3 -16.55410,176.17723,-151.23199
a3 0.28320,0.06738,-0.96094
g3 -0.12195,-0.12195,-0.06098
e3 -16.55446,176.17949,-151.23305
a3 0.28418,0.06543,-0.96436
g3 0.00000,0.06098,0.00000
e3 -16.55499,176.18057,-151.23351
a3 0.28809,0.06543,-0.97119
g3 -0.06098,-0.06098,0.00000
e3 -16.55117,176.18208,-151.23436
a3 0.28760,0.06152,-0.97900
g3 -0.06098,-0.12195,-0.06098
e3 -16.55110,176.18311,-151.23451
a3 0.28516,0.06738,-0.96729
g3 -0.06098,-0.06098,-0.12195
e3 -16.54952,176.18272,-151.23537
a3 0.28564,0.06445,-0.97021
g3 -0.06098,-0.24390,0.00000
e3 -16.54877,176.18057,-151.23482
a3 0.28760,0.06689,-0.96143
g3 -0.06098,-0.12195,0.00000
e3 -16.54845,176.17958,-151.23524
a3 0.29688,0.07031,-0.95215
g3 -0.06098,-0.12195,-0.18293
e3 -16.54968,176.17842,-151.23485
a3 0.28516,0.06836,-0.96875
g3 -0.06098,-0.06098,-0.06098
e3 -16.54445,176.17825,-151.23579
a3 0.28564,0.06152,-0.96094
g3 -0.12195,-0.12195,0.06098
e3 -16.54491,176.17892,-151.23557
a3 0.29639,0.06738,-0.96387
g3 -0.12195,-0.12195,-0.12195
e3 -16.54885,176.17401,-151.23415
a3 0.28564,0.05811,-0.95166
g3 -0.06098,-0.12195,-0.06098
e3 -16.55122,176.17455,-151.23582
a3 0.28271,0.06299,-0.96094
g3 -0.06098,-0.06098,0.12195
e3 -16.55255,176.17554,-151.23628
a3 0.29102,0.06982,-0.96045
g3 0.00000,0.00000,0.06098
e3 -16.55448,176.17493,-151.23584
a3 0.28662,0.05566,-0.94824
g3 0.06098,0.00000,0.00000
e3 -16.55685,176.17621,-151.23668
a3 0.28223,0.06592,-0.97900
g3 0.12195,0.00000,-0.06098
e3 -16.55368,176.17644,-151.23759
a3 0.28418,0.06836,-0.96582
g3 -0.06098,-0.06098,0.06098
e3 -16.55366,176.17578,-151.23686
a3 0.28516,0.06250,-0.95313
g3 0.00000,0.06098,-0.12195
e3 -16.55161,176.17451,-151.23561
a3 0.29004,0.06250,-0.97461
g3 -0.06098,-0.06098,-0.06098
e3 -16.55114,176.17355,-151.23521
a3 0.28955,0.06299,-0.95508
g3 -0.06098,-0.06098,-0.12195
e3 -16.55526,176.17326,-151.23619
a3 0.29297,0.06787,-0.95117
g3 -0.06098,-0.06098,0.00000
e3 -16.55785,176.17363,-151.23627
a3 0.28027,0.06982,-0.96875
g3 -0.06098,-0.18293,-0.06098
e3 -16.55383,176.17561,-151.23734
a3 0.27881,0.06152,-0.95654
g3 0.00000,0.00000,-0.06098
e3 -16.55101,176.17473,-151.23811
a3 0.28809,0.06641,-0.95459
g3 -0.06098,-0.06098,0.12195
e3 -16.54705,176.17404,-151.23999
a3 0.28174,0.07031,-0.96338
g3 -0.06098,-0.12195,0.06098
e3 -16.54375,176.17191,-151.23900
a3 0.29150,0.06152,-0.97070
g3 -0.12195,-0.12195,-0.12195
e3 -16.54465,176.17227,-151.23831
a3 0.28320,0.06982,-0.95947
g3 -0.06098,-0.12195,-0.06098
e3 -16.54615,176.17180,-151.23703
a3 0.28809,0.06006,-0.96729
g3 -0.12195,-0.06098,-0.06098
e3 -16.55147,176.17207,-151.23735
a3 0.28418,0.05908,-0.95264
g3 -0.06098,-0.12195,-0.12195
e3 -16.55060,176.17513,-151.23788
a3 0.28662,0.06152,-0.97998
g3 -0.12195,-0.06098,-0.06098
e3 -16.54772,176.17751,-151.23959
a3 0.28613,0.06543,-0.96533
g3 0.00000,0.06098,0.00000
e3 -16.54418,176.17682,-151.23927
a3 0.29590,0.06934,-0.97021
g3 0.06098,0.00000,0.00000
e3 -16.54674,176.17780,-151.23897
a3 0.29102,0.06348,-0.95703
g3 -0.06098,-0.06098,0.00000
e3 -16.54878,176.17932,-151.23874
a3 0.28076,0.06055,-0.97119
g3 0.00000,0.00000,0.00000
e3 -16.54477,176.18027,-151.24078
a3 0.28613,0.06494,-0.95068
g3 -0.06098,-0.06098,0.00000
e3 -16.54740,176.18159,-151.24138
a3 0.28418,0.06641,-0.96680
g3 -0.06098,-0.06098,0.06098
e3 -16.54962,176.18109,-151.24052
a3 0.28418,0.06299,-0.96387
g3 0.00000,-0.06098,0.00000
e3 -16.55058,176.18181,-151.23958
a3 0.28711,0.05322,-0.98291
g3 -0.06098,-0.18293,-0.12195
e3 -16.55228,176.18312,-151.23947
a3 0.28857,0.06494,-0.95801
g3 0.06098,0.00000,-0.18293
e3 -16.55187,176.18533,-151.24147
a3 0.28857,0.07129,-0.97656
g3 -0.06098,-0.06098,0.00000
e3 -16.55297,176.18199,-151.24055
a3 0.28760,0.06494,-0.97119
g3 0.00000,0.06098,-0.12195
e3 -16.55192,176.18132,-151.24068
a3 0.28809,0.06592,-0.96387
g3 -0.06098,-0.12195,0.00000
e3 -16.55183,176.18306,-151.24135
a3 0.28662,0.06641,-0.95947
g3 -0.06098,-0.12195,-0.06098
e3 -16.55358,176.18254,-151.24104
a3 0.28809,0.07227,-0.97412
g3 0.00000,0.06098,0.00000
e3 -16.55305,176.18065,-151.24095
a3 0.28662,0.06543,-0.95801
g3 0.00000,0.06098,0.00000
e3 -16.55464,176.18092,-151.24147
a3 0.29102,0.06787,-0.95703
g3 -0.06098,-0.06098,0.00000
e3 -16.55718,176.17929,-151.24269
a3 0.28809,0.06250,-0.96289
g3 -0.06098,-0.12195,-0.06098
e3 -16.55851,176.17986,-151.24167
a3 0.28027,0.06250,-0.96484
g3 0.00000,0.00000,-0.06098
e3 -16.55815,176.18230,-151.24176
a3 0.28662,0.06592,-0.95068
g3 -0.06098,-0.18293,-0.06098
e3 -16.55947,176.17714,-151.24113
a3 0.28955,0.05908,-0.96191
g3 0.00000,0.00000,-0.12195
e3 -16.55854,176.17966,-151.24210
a3 0.29199,0.06641,-0.96191
g3 -0.06098,-0.12195,-0.12195
e3 -16.56006,176.17836,-151.24074
a3 0.29150,0.07031,-0.96484
g3 -0.06098,-0.06098,-0.06098
e3 -16.56327,176.17435,-151.24005
a3 0.29541,0.06738,-0.96777
g3 -0.06098,-0.12195,-0.06098
e3 -16.56396,176.17451,-151.23975
a3 0.28809,0.06689,-0.95605
g3 0.00000,0.00000,-0.06098
e3 -16.56329,176.17123,-151.23720
a3 0.28076,0.06738,-0.96240
g3 0.00000,0.00000,-0.06098
e3 -16.56267,176.17427,-151.23793
a3 0.29590,0.06689,-0.96191
g3 -0.12195,-0.12195,0.06098
e3 -16.56205,176.17328,-151.23900
a3 0.28662,0.06738,-0.95605
g3 -0.12195,-0.06098,0.06098
e3 -16.56342,176.17052,-151.23683
a3 0.28418,0.06689,-0.95605
g3 -0.06098,-0.06098,-0.18293
e3 -16.56208,176.17119,-151.23712
a3 0.29102,0.06445,-0.95508
g3 0.00000,-0.06098,0.00000
e3 -16.56404,176.17035,-151.23579
a3 0.29395,0.06787,-0.95410
g3 -0.06098,-0.18293,-0.06098
e3 -16.56772,176.16849,-151.23598
a3 0.28516,0.06201,-0.95703
g3 -0.06098,-0.12195,0.06098
e3 -16.56845,176.16731,-151.23578
a3 0.28613,0.06348,-0.96436
g3 -0.06098,-0.06098,0.00000
e3 -16.56865,176.16780,-151.23575
a3 0.28320,0.07373,-0.96143
g3 -0.06098,-0.06098,-0.06098
e3 -16.56495,176.16411,-151.23480
a3 0.28613,0.06445,-0.96875
g3 0.06098,0.00000,0.00000
e3 -16.56388,176.16292,-151.23550
a3 0.28320,0.07031,-0.96387
g3 -0.06098,-0.12195,0.00000
e3 -16.56265,176.16273,-151.23528
a3 0.29150,0.06445,-0.96875
g3 0.06098,0.00000,0.00000
e3 -16.56589,176.16534,-151.23515
a3 0.28174,0.06299,-0.95605
g3 0.00000,0.00000,-0.12195
e3 -16.56442,176.16254,-151.23285
a3 0.29492,0.06543,-0.97412
g3 -0.12195,-0.06098,-0.06098
e3 -16.56559,176.16301,-151.23398
a3 0.28564,0.06152,-0.96582
g3 0.00000,0.00000,0.06098
e3 -16.56916,176.16283,-151.23416
a3 0.28613,0.06836,-0.97070
g3 0.06098,0.06098,0.00000
e3 -16.56619,176.16150,-151.23419
a3 0.28857,0.06494,-0.96582
g3 -0.12195,-0.06098,-0.12195
e3 -16.56901,176.16315,-151.23396
a3 0.28857,0.06689,-0.96680
g3 0.00000,0.06098,-0.06098
e3 -16.56968,176.16322,-151.23407
a3 0.29248,0.05811,-0.96436
g3 0.00000,0.06098,-0.12195
e3 -16.57255,176.16473,-151.23596
a3 0.28662,0.06396,-0.96240
g3 -0.06098,-0.06098,0.06098
e3 -16.57131,176.16948,-151.23828
a3 0.28516,0.06738,-0.97461
g3 0.00000,0.00000,0.06098
e3 -16.56943,176.17310,-151.23849
a3 0.29248,0.05664,-0.96338
g3 -0.06098,-0.06098,-0.06098
e3 -16.57065,176.17279,-151.23787
a3 0.28613,0.06787,-0.95020
g3 0.00000,0.00000,-0.12195
e3 -16.57136,176.17287,-151.23819
a3 0.28564,0.05859,-0.95898
g3 0.00000,0.00000,0.00000
e3 -16.57027,176.17583,-151.23967
a3 0.28223,0.06592,-0.95508
g3 -0.06098,-0.06098,-0.12195
e3 -16.56982,176.17763,-151.23969
a3 0.28613,0.05713,-0.96436
g3 0.00000,0.06098,-0.06098
e3 -16.56984,176.18073,-151.23924
a3 0.28906,0.07373,-0.96240
g3 -0.06098,-0.18293,-0.12195
e3 -16.56889,176.17821,-151.23816
a3 0.30029,0.05908,-0.95703
g3 -0.06098,-0.12195,-0.06098
e3 -16.56820,176.17751,-151.23848
a3 0.28955,0.06738,-0.95410
g3 0.00000,0.06098,0.18293
e3 -16.56846,176.17384,-151.23775
a3 0.28271,0.06348,-0.95801
g3 -0.06098,-0.06098,0.00000
e3 -16.56794,176.17659,-151.23866
a3 0.27930,0.05859,-0.96533
g3 0.00000,-0.12195,0.00000
e3 -16.56413,176.17500,-151.23849
a3 0.28857,0.05957,-0.95508
g3 0.00000,0.00000,-0.06098
e3 -16.56740,176.17856,-151.24025
a3 0.29346,0.06299,-0.96973
g3 0.12195,0.00000,-0.06098
e3 -16.56618,176.17941,-151.23982
a3 0.28760,0.06641,-0.95410
g3 -0.06098,-0.12195,-0.06098
e3 -16.56562,176.17384,-151.23680
a3 0.29053,0.05762,-0.96729
g3 -0.06098,-0.06098,-0.12195
e3 -16.56269,176.17622,-151.23514
a3 0.29053,0.06934,-0.96191
g3 -0.06098,-0.06098,-0.24390
e3 -16.56519,176.17685,-151.23579
a3 0.28027,0.06494,-0.96533
g3 -0.06098,-0.12195,0.12195
e3 -16.56410,176.17798,-151.23697
a3 0.28857,0.06885,-0.97559
g3 -0.06098,-0.06098,-0.06098
e3 -16.56117,176.17754,-151.23604
a3 0.28760,0.06836,-0.95947
g3 -0.06098,-0.12195,-0.06098
e3 -16.55898,176.17706,-151.23605
a3 0.28271,0.05225,-0.96582
g3 0.00000,-0.06098,0.06098
e3 -16.55855,176.18243,-151.23703
a3 0.28613,0.06738,-0.96191
g3 -0.06098,-0.06098,-0.12195
e3 -16.55871,176.18260,-151.23825
a3 0.29004,0.05713,-0.96143
g3 -0.06098,-0.12195,0.00000
e3 -16.56038,176.18286,-151.23856
a3 0.28711,0.06396,-0.96191
g3 -0.06098,-0.06098,0.00000
e3 -16.55797,176.18442,-151.23924
a3 0.28516,0.06201,-0.96094
g3 0.00000,-0.06098,-0.06098
e3 -16.55643,176.18336,-151.23932
a3 0.28711,0.06006,-0.96289
g3 -0.06098,-0.12195,0.06098
e3 -16.55829,176.18222,-151.23961
a3 0.28076,0.06641,-0.96826
g3 0.00000,-0.06098,0.00000
e3 -16.55711,176.18179,-151.23901
a3 0.28711,0.05713,-0.95508
g3 -0.06098,-0.06098,-0.12195
e3 -16.55936,176.18129,-151.23927
a3 0.27881,0.06689,-0.95947
g3 0.00000,0.00000,-0.06098
e3 -16.55864,176.17775,-151.23811
a3 0.28711,0.06152,-0.96143
g3 -0.06098,-0.06098,-0.12195
e3 -16.55835,176.17831,-151.23846
a3 0.28223,0.06982,-0.95166
g3 0.00000,0.06098,0.06098
e3 -16.56203,176.17841,-151.23903
a3 0.29004,0.06738,-0.95605
g3 0.06098,0.00000,-0.06098
e3 -16.56421,176.17714,-151.23856
a3 0.28418,0.05713,-0.97021
g3 0.00000,-0.12195,0.00000
e3 -16.56315,176.17946,-151.24014
a3 0.28955,0.06396,-0.94922
g3 -0.06098,-0.06098,-0.06098
e3 -16.56463,176.18329,-151.24167
a3 0.29492,0.07373,-0.95801
g3 -0.06098,-0.06098,0.00000
e3 -16.56691,176.18007,-151.24008
a3 0.28516,0.06543,-0.95703
g3 -0.06098,-0.06098,-0.12195
e3 -16.56432,176.17818,-151.23981
a3 0.28613,0.06543,-0.94580
g3 -0.06098,-0.06098,0.00000
e3 -16.56525,176.17738,-151.24042
a3 0.28760,0.06982,-0.95605
g3 -0.06098,-0.12195,0.00000
e3 -16.56390,176.17593,-151.23985
a3 0.28711,0.07129,-0.97070
g3 0.00000,0.06098,-0.06098
e3 -16.56295,176.17487,-151.23936
a3 0.28516,0.06641,-0.96436
g3 -0.06098,-0.12195,0.00000
e3 -16.56083,176.17552,-151.23962
a3 0.28174,0.06445,-0.96045
g3 0.00000,0.00000,-0.12195
e3 -16.56077,176.17644,-151.24001
a3 0.28516,0.06055,-0.96582
g3 0.06098,-0.06098,0.06098
e3 -16.55901,176.18021,-151.24034
a3 0.28906,0.06201,-0.95508
g3 0.06098,-0.12195,-0.06098
e3 -16.55789,176.18153,-151.24261
a3 0.28613,0.06055,-0.96240
g3 -0.06098,-0.12195,0.06098
e3 -16.56026,176.17992,-151.24237
a3 0.27930,0.06201,-0.98047
g3 0.06098,0.00000,0.00000
e3 -16.55525,176.18304,-151.24289
a3 0.28857,0.06641,-0.94482
g3 -0.06098,-0.12195,-0.12195
e3 -16.55491,176.18001,-151.24214
a3 0.29004,0.06494,-0.97021
g3 0.00000,0.00000,-0.06098
e3 -16.55430,176.17786,-151.24187
a3 0.29102,0.06445,-0.96436
g3 -0.06098,-0.12195,0.00000
e3 -16.55613,176.18274,-151.24466
a3 0.28662,0.06152,-0.96436
g3 0.06098,0.00000,0.06098
e3 -16.56133,176.18205,-151.24431
a3 0.27588,0.06494,-0.95117
g3 0.00000,-0.06098,0.00000
e3 -16.56160,176.17964,-151.24290
a3 0.28320,0.07080,-0.95850
g3 -0.06098,-0.12195,-0.12195
e3 -16.56592,176.18134,-151.24297
a3 0.28418,0.05811,-0.96777
g3 -0.06098,-0.06098,0.00000
e3 -16.56552,176.18462,-151.24475
a3 0.28760,0.06250,-0.97266
g3 -0.06098,-0.12195,0.00000
e3 -16.56303,176.18570,-151.24432
a3 0.28027,0.05566,-0.96533
g3 -0.06098,-0.12195,-0.12195
e3 -16.55775,176.18698,-151.24565
a3 0.28320,0.06543,-0.96484
g3 -0.06098,-0.06098,0.06098
e3 -16.55493,176.19044,-151.24622
a3 0.28809,0.06445,-0.95947
g3 0.00000,0.06098,0.00000
e3 -16.55603,176.19017,-151.24657
a3 0.28174,0.06445,-0.97070
g3 0.00000,0.06098,0.06098
e3 -16.55534,176.19090,-151.24765
a3 0.28076,0.05908,-0.95752
g3 -0.06098,-0.06098,0.06098
e3 -16.55632,176.19244,-151.24916
a3 0.28711,0.06738,-0.97021
g3 -0.06098,-0.06098,0.00000
e3 -16.55384,176.19214,-151.24934
a3 0.28320,0.06299,-0.96240
g3 0.06098,0.00000,0.06098
e3 -16.55188,176.19183,-151.25175
a3 0.28125,0.06006,-0.94580
g3 -0.18293,-0.18293,0.06098
e3 -16.55100,176.19255,-151.25151
a3 0.28662,0.06348,-0.96094
g3 -0.06098,-0.12195,-0.12195
e3 -16.55051,176.18889,-151.25125
a3 0.28906,0.07373,-0.96826
g3 -0.12195,0.00000,-0.06098
e3 -16.55255,176.18694,-151.25024
a3 0.28809,0.06006,-0.96436
g3 -0.06098,-0.06098,0.00000
e3 -16.55154,176.18721,-151.24960
a3 0.28223,0.06934,-0.97412
g3 0.00000,0.00000,-0.18293
e3 -16.54781,176.18506,-151.24940
a3 0.28271,0.07275,-0.95117
g3 -0.12195,-0.12195,0.00000
e3 -16.54330,176.18239,-151.24738
a3 0.29102,0.05957,-0.96191
g3 0.00000,-0.12195,0.00000
e3 -16.54482,176.18533,-151.24701
a3 0.28320,0.05957,-0.94678
g3 -0.06098,-0.06098,-0.12195
e3 -16.54043,176.18388,-151.24702
a3 0.28613,0.05908,-0.96240
g3 -0.06098,-0.12195,0.12195
e3 -16.54156,176.18365,-151.24803
a3 0.28955,0.05859,-0.95654
g3 -0.06098,-0.06098,0.12195
e3 -16.54033,176.18602,-151.24948
a3 0.28809,0.07227,-0.95801
g3 -0.06098,-0.12195,0.00000
e3 -16.53793,176.18452,-151.25041
a3 0.28223,0.06250,-0.96924
g3 0.00000,0.00000,0.18293
e3 -16.53717,176.18556,-151.24939
a3 0.27783,0.06836,-0.97021
g3 0.12195,0.00000,-0.12195
e3 -16.53536,176.18428,-151.25012
a3 0.29395,0.06738,-0.96289
g3 -0.06098,-0.06098,-0.06098
e3 -16.53602,176.18408,-151.24951
a3 0.28076,0.07080,-0.94629
g3 0.00000,0.00000,-0.12195
e3 -16.53277,176.18279,-151.25031
a3 0.28223,0.06445,-0.96094
g3 -0.06098,-0.06098,0.12195
e3 -16.53226,176.18423,-151.25195
a3 0.28809,0.06396,-0.95850
g3 -0.06098,-0.06098,0.00000
e3 -16.53523,176.18646,-151.25276
a3 0.28418,0.06396,-0.96094
g3 0.06098,0.06098,-0.06098
e3 -16.53652,176.18634,-151.25342
a3 0.28760,0.05420,-0.95850
g3 0.00000,0.00000,-0.06098
e3 -16.53630,176.18628,-151.25359
a3 0.28613,0.05859,-0.96777
g3 -0.06098,-0.18293,-0.12195
e3 -16.53698,176.19099,-151.25424
a3 0.28320,0.06006,-0.95703
g3 0.00000,0.06098,-0.12195
e3 -16.53490,176.19250,-151.25577
a3 0.28711,0.06006,-0.95752
g3 -0.06098,-0.12195,0.00000
e3 -16.53439,176.19289,-151.25554
a3 0.29004,0.05664,-0.95898
g3 0.00000,-0.18293,-0.06098
e3 -16.53649,176.19766,-151.25679
a3 0.28271,0.06152,-0.96729
g3 0.06098,0.00000,0.00000
e3 -16.53724,176.19884,-151.25748
a3 0.27832,0.05957,-0.96436
g3 -0.06098,-0.06098,-0.06098
e3 -16.53493,176.20023,-151.25858
a3 0.28125,0.06592,-0.96191
g3 -0.06098,-0.06098,0.06098
e3 -16.53384,176.19968,-151.25908
a3 0.28223,0.05811,-0.95947
g3 -0.06098,-0.12195,0.00000
e3 -16.53337,176.20184,-151.25885
a3 0.28516,0.06738,-0.95752
g3 0.00000,-0.12195,-0.06098
e3 -16.53173,176.20276,-151.25887
a3 0.28711,0.06494,-0.97363
g3 0.06098,-0.12195,-0.06098
e3 -16.52854,176.20091,-151.25923
a3 0.29639,0.06006,-0.94873
g3 -0.06098,-0.06098,0.06098
e3 -16.53172,176.20415,-151.26093
a3 0.29102,0.05664,-0.96973
g3 0.00000,-0.12195,0.00000
e3 -16.53143,176.20720,-151.26215
a3 0.28857,0.05811,-0.96875
g3 0.00000,-0.06098,0.06098
e3 -16.53157,176.20943,-151.26338
a3 0.27930,0.06885,-0.96387
g3 -0.06098,-0.06098,0.00000
e3 -16.52839,176.20882,-151.26312
a3 0.29639,0.06543,-0.96680
g3 0.00000,-0.18293,0.00000
e3 -16.52703,176.20927,-151.26285
a3 0.28955,0.06543,-0.96875
g3 0.00000,0.00000,0.00000
e3 -16.53024,176.20882,-151.26239
a3 0.29346,0.05420,-0.96143
g3 0.00000,0.00000,0.12195
e3 -16.53160,176.21062,-151.26257
a3 0.27979,0.06641,-0.95068
g3 -0.06098,-0.12195,0.00000
e3 -16.52943,176.21158,-151.26239
a3 0.29004,0.06348,-0.95801
g3 -0.06098,-0.12195,-0.12195
e3 -16.52670,176.21164,-151.26241
a3 0.28516,0.06543,-0.95313
g3 0.00000,0.00000,0.06098
